昆明机场飞行动态,,,,,
424,KY8298,B1926,石家庄/2010,/,昆明
425,KY8301,B2679,昆明/1840,/,惠州
426,KY8302,B2679,惠州/2130,/,昆明
427,KY8308,B6493,南昌/0940,/,昆明
428,KY8313,B5026,昆明/0800,/,腾冲
429,KY8314,B5026,腾冲/1650,/,昆明
430,KY8315,B7871,昆明/0720,/,腾冲
431,KY8316,B7871,腾冲/1805,/,昆明
432,KY8321,B1507,昆明/0815,/,成都
433,KY8322,B1507,成都/1045,/,昆明
434,KY8333,B7873,昆明/0950,/,西安
435,KY8334,B7873,西安/2145,/,昆明
436,KY8337,B5702,昆明/1040,/,临汾
437,KY8338,B5702,临汾/1400,/,昆明
438,KY8339,B2678,昆明/0810,/,运城
439,KY8340,B2678,运城/1115,/,昆明
440,KY8341,B5673,昆明/0915,/,厦门
441,KY8342,B5673,厦门/1915,/,昆明
442,KY8361,B1507,昆明/1410,/,合艾
443,KY8362,B1507,合艾/1850,/,昆明
444,MF8417,B5319,厦门/1200,/,昆明
445,MF8418,B5319,昆明/1540,/,厦门
446,MF8427,B5846,福州/0805,/,昆明
447,MF8428,B5846,昆明/1220,/,福州
448,MF8429,B5309,厦门/2100,/,昆明
449,MF8430,B5385,昆明/0805,/,厦门
450,MF8461,B5303,武汉/1555,/,昆明
451,MF8462,B5303,昆明/1915,/,武汉
452,MF8475,B5382,福州/1555,/,昆明
453,MF8476,B5552,昆明/2015,/,福州
454,MF8641,B5552,珠海/1705,/,昆明
455,MF8642,B5382,昆明/2010,/,珠海
456,MU2027,B6146,昆明/0815,/,台北
457,MU2028,B6146,台北/1230,/,昆明
458,MU2029,B5515,昆明/1445,/,曼德勒
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
459,MU2030,B5795,曼德勒/1315,/,昆明
460,MU2031,B1908,昆明/1355,/,仰光
461,MU2032,B1908,仰光/1725,/,昆明
462,MU2035,B6143,北京/0755,昆明/1300,达卡
463,MU2036,B6143,达卡/1635,昆明/2030,北京
464,MU2143,B5257,太原/0735,/,昆明
465,MU2144,B5257,昆明/1940,/,太原
466,MU2181,B6375,西安/0750,/,昆明
467,MU2182,B6375,昆明/1115,/,西安
468,MU2185,B1641,银川/1515,/,昆明
469,MU2186,B1641,昆明/1905,/,银川
470,MU2205,B1641,银川/0740,/,昆明
471,MU2206,B1641,昆明/1135,/,银川
472,MU2207,B1838,西安/1445,/,昆明
473,MU2208,B1838,昆明/1810,/,西安
474,MU2245,B6693,西宁/1950,/,昆明
475,MU2246,B6693,昆明/2315,/,西宁
476,MU2249,B2209,兰州/0715,/,昆明
477,MU2250,B2209,昆明/1035,/,兰州
478,MU2263,B7170,昆明/0945,/,西安
479,MU2264,B7170,西安/2100,/,昆明
480,MU2359,B6693,西宁/0705,/,昆明
481,MU2360,B6693,昆明/1020,/,西宁
482,MU2361,B9905,西安/1815,/,昆明
483,MU2362,B9905,昆明/2130,/,西安
484,MU2485,B5689,武汉/1200,/,昆明
485,MU2486,B5689,昆明/1525,/,武汉
486,MU2493,B1537,武汉/1955,/,昆明
487,MU2494,B1537,昆明/1120,/,武汉
488,MU2495,B5779,成都/0730,/,昆明
489,MU2496,B5779,昆明/1010,/,成都
490,MU2497,B1537,武汉/0755,/,昆明
491,MU2498,B1537,昆明/2320,/,武汉
492,MU2561,B5225,昆明/1405,/,琅勃
493,MU2562,B5225,琅勃/1630,/,昆明
494,MU2567,B5795,广州/0630,昆明/1030,曼德勒
495,MU2568,B5515,曼德勒/1730,昆明/2205,广州
496,MU2571,B5821,昆明/1605,/,加德
497,MU2572,B5807,加德/2020,/,昆明
498,MU2573,B6249,昆明/1430,/,万象
499,MU2574,B6249,万象/1715,昆明/2030,北京
500,MU2575,B5816,昆明/1505,/,河内
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
501,MU2576,B5816,河内/1725,/,昆明
502,MU2581,B1907,昆明/1320,/,岘港
503,MU2582,B1907,岘港/1615,/,昆明
504,MU2585,B5270,昆明/1550,/,胡市
505,MU2586,B5270,胡市/2010,/,昆明
506,MU2587,B1789,北京/0855,昆明/1410,奈比多
507,MU2588,B1789,奈比多/1710,昆明/2025,北京
508,MU2589,B6147,昆明/0805,/,万象
509,MU2590,B6147,万象/1050,/,昆明
510,MU2591,B1860,昆明/0120,/,普吉
511,MU2593,B6148,昆明/1430,/,清迈
512,MU2594,B6148,清迈/1730,/,昆明
513,MU2595,B5515,昆明/0630,/,清迈
514,MU2596,B5515,清迈/0930,/,昆明
515,MU2599,B5820,昆明/1620,/,金边
516,MU2600,B5820,金边/2005,/,昆明
517,MU2705,B6456,南京/0730,昆明/1130,丽江
518,MU2706,B6456,丽江/1330,昆明/1535,南京
519,MU2715,B6637,长沙/1345,/,昆明
520,MU2716,B6637,昆明/1700,/,长沙
521,MU2725,B6756,南京/1225,/,昆明
522,MU2726,B6756,昆明/0830,/,南京
523,MU2735,B9950,长沙/1635,/,昆明
524,MU2736,B9950,昆明/1935,/,长沙
525,MU2745,B2410,长沙/1750,/,昆明
526,MU2746,B2410,昆明/2110,/,长沙
527,MU2755,B6463,南京/1705,昆明/2105,版纳
528,MU2756,B8017,版纳/0840,昆明/1040,南京
529,MU2765,B1636,南京/1835,/,昆明
530,MU2766,B1636,昆明/0735,/,南京
531,MU2785,B6756,南京/2130,/,昆明
532,MU2786,B6756,昆明/1630,/,南京
533,MU2975,B6638,无锡/1015,/,昆明
534,MU2976,B6638,昆明/1425,/,重庆
535,MU2985,B6893,重庆/1725,/,昆明
536,MU2986,B6893,昆明/2010,/,无锡
537,MU2995,B8496,重庆/2130,/,昆明
538,MU2996,B6893,昆明/0745,/,重庆
539,MU5077,B6558,合肥/1140,昆明/1610,曼谷
540,MU5078,B6558,曼谷/2050,昆明/0055,合肥
541,MU5094,B1612,昆明/0855,/,兰州
542,MU5145,B1981,太原/1820,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
543,MU5146,B1775,昆明/2130,/,太原
544,MU5229,B1775,温州/1715,/,昆明
545,MU5230,B1981,昆明/2225,/,温州
546,MU5292,B5492,太原/1210,/,昆明
547,MU5299,B5492,昆明/1615,/,太原
548,MU5327,B2207,九华山/1135,/,昆明
549,MU5328,B2207,昆明/1620,/,九华山
550,MU5329,B6802,合肥/1500,/,昆明
551,MU5330,B6802,昆明/1840,/,合肥
552,MU5437,B6470,南充/1215,/,昆明
553,MU5438,B6470,昆明/1540,/,南充
554,MU5449,B6832,重庆/0650,/,昆明
555,MU5450,B6832,昆明/2205,/,重庆
556,MU5455,B1860,宁波/2000,/,昆明
557,MU5456,B1836,昆明/0930,/,宁波
558,MU5461,B5257,温州/1520,/,昆明
559,MU5462,B5257,昆明/1135,/,温州
560,MU5463,B6832,合肥/1750,/,昆明
561,MU5464,B6832,昆明/0935,/,合肥
562,MU5465,B9947,南昌/1240,/,昆明
563,MU5469,B6013,南昌/0720,/,昆明
564,MU5470,B6013,昆明/1050,/,南昌
565,MU5471,B6636,重庆/1750,/,昆明
566,MU5472,B6636,昆明/2050,/,重庆
567,MU5475,B1862,昆明/1200,/,合肥
568,MU5476,B1862,合肥/0755,/,昆明
569,MU5477,B8226,上海/2030,/,昆明
570,MU5497,B2337,青岛/0710,/,昆明
571,MU5498,B2337,昆明/1155,/,青岛
572,MU5505,B6009,福州/1150,/,昆明
573,MU5532,B9947,昆明/1610,/,南昌
574,MU5547,B2415,景德镇/1355,/,昆明
575,MU5548,B2415,昆明/1725,/,景德镇
576,MU555,B6001,杭州/1900,昆明/2335,加尔
577,MU556,B6758,昆明/0705,杭州/0300,昆明
578,MU5575,B6878,郑州/1430,/,昆明
579,MU5576,B6878,昆明/1825,/,郑州
580,MU5588,B6009,昆明/1605,/,福州
581,MU5617,B1865,南昌/1850,/,昆明
582,MU5618,B1865,昆明/2220,/,南昌
583,MU5645,B6805,杭州/1435,昆明/1855,版纳
584,MU5646,B6805,版纳/2050,昆明/2300,杭州
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
585,MU5655,B6797,杭州/0735,/,昆明
586,MU5656,B6797,昆明/2115,/,杭州
587,MU5706,B5527,北京/1840,昆明/2325,版纳
588,MU5707,B5795,昆明/1600,/,北京
589,MU5708,B5795,北京/2040,/,昆明
590,MU5711,B5263,版纳/0900,昆明/1150,北京
591,MU5712,B6797,北京/1620,昆明/2135,芒市
592,MU5713,B7600,昆明/0830,/,北京
593,MU5714,B7600,北京/1310,昆明/1835,普洱
594,MU5715,B5293,芒市/1700,昆明/2010,北京
595,MU5716,B6148,北京/0805,/,昆明
596,MU5717,B6249,北京/0830,昆明/1345,腾冲
597,MU5718,B5817,普洱/1850,昆明/2100,北京
598,MU5719,B5255,丽江/1515,昆明/1720,北京
599,MU5720,B7599,北京/2155,/,昆明
600,MU5721,B5802,昆明/1235,/,黔江
601,MU5722,B5802,黔江/2250,/,昆明
602,MU5723,B5255,版纳/1120,昆明/1410,西安
603,MU5724,B1790,西安/1735,昆明/2135,版纳
604,MU5731,B6803,昆明/0800,/,广州
605,MU5732,B6803,广州/1115,昆明/1450,西昌
606,MU5733,B5276,丽江/2130,昆明/2315,广州
607,MU5734,B5822,广州/1740,昆明/2155,版纳
608,MU5737,B5821,大理/1330,昆明/1535,广州
609,MU5738,B6145,广州/1855,/,昆明
610,MU5739,B5054,昆明/1105,/,广州
611,MU5740,B1788,广州/0735,昆明/1150,大理
612,MU5741,B5267,版纳/1015,昆明/1305,广州
613,MU5742,B7590,广州/1620,昆明/1955,保山
614,MU5743,B5256,保山/1055,昆明/1335,广州
615,MU5744,B6249,广州/1655,昆明/2115,丽江
616,MU5745,B6757,昆明/1850,/,三亚
617,MU5746,B6757,三亚/2210,/,昆明
618,MU5747,B5816,版纳/0730,昆明/0945,天津
619,MU5748,B6757,天津/1405,昆明/1900,版纳
620,MU5749,B6147,昆明/1315,/,长沙
621,MU5750,B6147,长沙/2210,/,昆明
622,MU5757,B5816,芒市/1115,昆明/1400,深圳
623,MU5758,B1792,深圳/1720,/,昆明
624,MU5759,B1791,昆明/1000,/,深圳
625,MU5760,B1791,深圳/1320,昆明/1705,大理
626,MU5763,B5282,大理/1815,昆明/2200,深圳
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
627,MU5764,B1792,深圳/0655,昆明/1210,芒市
628,MU5771,B5231,西昌/1705,昆明/1850,广州
629,MU5772,B1703,广州/2210,/,昆明
630,MU5775,B6149,昆明/0840,/,广州
631,MU5776,B6149,广州/1205,/,昆明
632,MU5781,B1788,昆明/1635,/,厦门
633,MU5782,B1788,厦门/2015,/,昆明
634,MU5785,B5267,昆明/1325,/,零陵
635,MU5786,B5267,零陵/2150,/,昆明
636,MU5799,B5295,昆明/0845,/,洛阳
637,MU5800,B5295,洛阳/1745,/,昆明
638,MU5801,B7599,昆明/0800,/,上海
639,MU5802,B7599,上海/1235,昆明/1715,腾冲
640,MU5803,B6141,腾冲/1555,昆明/2020,上海
641,MU5804,B5242,上海/1945,/,昆明
642,MU5809,B6803,昆明/1455,/,上海
643,MU5810,B6803,上海/1910,/,昆明
644,MU5811,B5822,迪庆/0950,/,昆明
645,MU5812,B5817,昆明/2050,/,迪庆
646,MU5813,B1791,昆明/1730,/,上海
647,MU5814,B1791,上海/2200,/,昆明
648,MU5817,B5647,昆明/0935,/,兴义
649,MU5818,B5647,兴义/1925,/,昆明
650,MU5821,B5796,昆明/0820,/,东胜
651,MU5822,B5796,东胜/1920,/,昆明
652,MU5823,B6146,昆明/1735,/,郑州
653,MU5824,B6146,郑州/2125,/,昆明
654,MU5829,B7589,昆明/0820,/,郑州
655,MU5830,B7589,郑州/1220,/,昆明
656,MU5831,B7591,昆明/1215,/,郑州
657,MU5832,B7591,郑州/1600,/,昆明
658,MU5839,B7589,昆明/1600,/,郑州
659,MU5840,B7589,郑州/1940,/,昆明
660,MU5841,B5527,昆明/0800,/,成都
661,MU5842,B5527,成都/1050,/,昆明
662,MU5843,B1788,昆明/1100,/,成都
663,MU5844,B1788,成都/1350,/,昆明
664,MU5845,B5822,昆明/0900,/,成都
665,MU5846,B6142,成都/2210,/,昆明
666,MU5847,B7590,昆明/1955,/,成都
667,MU5848,B7590,成都/2245,/,昆明
668,MU5849,B6147,昆明/1630,/,成都
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
669,MU5850,B6147,成都/1905,/,昆明
670,MU5851,B5821,昆明/1000,/,成都
671,MU5852,B1791,成都/0710,/,昆明
672,MU5853,B7600,昆明/1800,/,成都
673,MU5854,B7600,成都/2050,/,昆明
674,MU5855,B7591,昆明/2050,/,成都
675,MU5856,B5817,成都/1405,/,昆明
676,MU5861,B1790,昆明/0805,/,重庆
677,MU5862,B1790,重庆/1055,/,昆明
678,MU5869,B2640,昆明/0800,/,宜宾
679,MU5870,B2640,宜宾/1815,/,昆明
680,MU587V,B2503,宜宾/1200,/,昆明
681,MU5881,B5242,昆明/1425,/,铜仁
682,MU5882,B5263,铜仁/1135,/,昆明
683,MU5883,B5255,昆明/1745,/,湛江
684,MU5884,B5255,湛江/2030,/,昆明
685,MU5885,B5819,昆明/0840,/,湛江
686,MU5886,B5819,湛江/1105,/,昆明
687,MU5891,B5270,昆明/0755,/,普洱
688,MU5892,B5270,普洱/0930,/,昆明
689,MU5893,B5231,昆明/1010,/,普洱
690,MU5894,B5231,普洱/1200,/,昆明
691,MU5897,B5817,昆明/1710,/,普洱
692,MU5898,B6142,普洱/2020,/,昆明
693,MU5901,B5267,昆明/0820,/,版纳
694,MU5902,B5828,版纳/2330,/,昆明
695,MU5903,B5255,昆明/0920,/,版纳
696,MU5911,B5231,昆明/2210,/,版纳
697,MU5912,B5231,版纳/2355,/,昆明
698,MU5913,B5822,版纳/2345,/,昆明
699,MU5914,B5225,版纳/2120,/,昆明
700,MU5915,B5282,昆明/2135,/,版纳
701,MU5916,B5282,版纳/2330,/,昆明
702,MU5919,B5255,昆明/1315,/,丽江
703,MU5920,B5816,昆明/2205,/,丽江
704,MU5921,B5243,昆明/0705,/,丽江
705,MU5922,B5816,丽江/2350,/,昆明
706,MU5927,B5259,昆明/1020,/,文山
707,MU5928,B5259,文山/1155,/,昆明
708,MU5929,B2503,昆明/1950,/,文山
709,MU5930,B2503,文山/2150,/,昆明
710,MU5931,B5822,昆明/0755,/,迪庆
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
711,MU5932,B5817,迪庆/2235,/,昆明
712,MU5935,B6142,昆明/1755,/,迪庆
713,MU5936,B5822,迪庆/1415,/,昆明
714,MU5939,B6142,昆明/0900,/,迪庆
715,MU5940,B6142,迪庆/1620,/,昆明
716,MU5941,B5282,昆明/0810,/,大理
717,MU5942,B6141,大理/1130,/,昆明
718,MU5943,B5265,昆明/0740,/,大理
719,MU5944,B5265,大理/1750,/,昆明
720,MU5952,B5828,腾冲/1855,/,昆明
721,MU5957,B5809,昆明/0935,/,临沧
722,MU5958,B5809,临沧/1130,/,昆明
723,MU5959,B2503,昆明/1625,/,临沧
724,MU5960,B2503,临沧/1755,/,昆明
725,MU5961,B5245,昆明/0810,/,临沧
726,MU5962,B5245,临沧/0945,/,昆明
727,MU5965,B5807,昆明/1125,/,沧源
728,MU5966,B5807,沧源/1305,/,昆明
729,MU5967,B5809,昆明/1340,/,临沧
730,MU5968,B5809,临沧/1545,/,昆明
731,MU5969,B5231,昆明/1850,/,昭通
732,MU5970,B5231,昭通/2030,/,昆明
733,MU5971,B5816,昆明/0925,/,芒市
734,MU5972,B5054,芒市/2315,/,昆明
735,MU5973,B5225,昆明/1025,/,芒市
736,MU5974,B5225,芒市/1215,/,昆明
737,MU5975,B5263,昆明/1400,/,芒市
738,MU5976,B5271,芒市/1545,/,昆明
739,MU5981,B5245,昆明/1300,/,保山
740,MU5982,B5245,保山/1435,/,昆明
741,MU5985,B5256,昆明/0900,/,保山
742,MU5986,B5293,保山/2200,/,昆明
743,MU5987,B5242,昆明/0815,/,保山
744,MU5988,B5242,保山/1000,/,昆明
745,MU5989,B5271,昆明/1125,/,昭通
746,MU5990,B5263,昭通/1730,/,昆明
747,MU713,B6149,昆明/1550,/,科伦坡
748,MU714,B6149,科伦坡/0315,/,昆明
749,MU733,B5756,昆明/1340,/,香港
750,MU734,B5756,香港/1705,/,昆明
751,MU741,B5256,昆明/1300,/,曼谷
752,MU742,B5256,曼谷/1645,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
753,MU747,B1702,昆明/0750,/,上海
754,MU748,B1702,上海/2105,/,昆明
755,MU755,B5930,上海/1025,昆明/1520,迪拜
756,MU756,B5930,迪拜/0030,/,昆明
757,MU757,B5259,昆明/1425,/,加德
758,MU758,B5259,加德/1850,/,昆明
759,MU767,B5903,昆明/0825,/,青岛
760,MU774,B5921,戴高乐/2050,/,昆明
761,MU778,B5926,悉尼/1850,/,昆明
762,MU783,B1703,昆明/0830,/,南宁
763,MU784,B1703,南宁/1600,/,昆明
764,MU9715,B5701,昆明/1520,/,武汉
765,MU9716,B5701,武汉/1845,/,昆明
766,MU9731,B5820,长沙/1200,昆明/1515,拉萨
767,MU9732,B5819,拉萨/1855,昆明/2225,长沙
768,MU9737,B5054,芒市/1805,昆明/2110,天津
769,MU9738,B6145,天津/0935,昆明/1505,芒市
770,MU9741,B5809,昆明/1730,/,保山
771,MU9742,B5293,保山/1110,/,昆明
772,MU9751,B5527,昆明/1400,/,北京
773,MU9755,B5802,昆明/0830,/,保山
774,MU9756,B5802,保山/1025,/,昆明
775,NS3269,B5215,石家庄/1615,/,昆明
776,NS3270,B5215,昆明/2025,/,石家庄
777,OQ2327,B9976,重庆/0715,/,昆明
778,OQ2328,B9976,昆明/0950,/,重庆
779,OQ2357,B9976,重庆/1925,/,昆明
780,OQ2358,B9976,昆明/2200,/,重庆
781,QV815,,万象/0720,/,昆明
782,QV816,,昆明/1040,/,万象
783,SC4695,B5526,南京/0940,/,昆明
784,SC4696,B5526,昆明/1340,/,南京
785,SC4719,B5347,重庆/1955,/,昆明
786,SC4720,B5347,昆明/2235,/,重庆
787,SC4737,B7975,青岛/1630,/,昆明
788,SC4738,B7975,昆明/2055,/,青岛
789,SC4769,B1983,厦门/0710,/,昆明
790,SC4770,B1983,昆明/1120,/,厦门
791,SC4859,B7976,青岛/2120,/,昆明
792,SC4860,B7978,昆明/0655,/,青岛
793,SC4873,B5117,济南/0850,/,昆明
794,SC4874,B5117,昆明/1250,/,济南
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
795,SC4925,B7805,济南/2145,/,昆明
796,SC4926,B7805,昆明/0650,/,济南
797,SC8843,B7808,昆明/0650,/,济南
798,SC8844,B7808,济南/2050,/,昆明
799,SC8885,B1745,乌鲁/1920,昆明/0100,曼谷
800,SC8886,B7087,曼谷/0405,昆明/0725,乌鲁
801,TG612,,曼谷/1055,/,昆明
802,TG613,,昆明/1520,/,曼谷
803,TV6007,B8419,丽江/1045,/,昆明
804,TV6008,B8419,昆明/1320,/,丽江
805,TV9819,B6467,昆明/1445,/,芒市
806,TV9820,B6467,芒市/1645,/,昆明
807,TV9893,B6467,拉萨/1100,/,昆明
808,TV9894,B6467,昆明/2015,/,拉萨
809,UO3273,,香港/1845,/,昆明
810,UO3274,,昆明/0805,/,香港
811,ZH9265,B6565,西安/0835,/,昆明
812,ZH9266,B6565,昆明/1245,/,西安
813,ZH9411,B6938,深圳/0710,/,昆明
814,ZH9412,B6938,昆明/1100,/,深圳
815,ZH9413,B5771,深圳/1405,/,昆明
816,ZH9414,B5771,昆明/1730,/,深圳
817,ZH9415,B5771,深圳/2005,/,昆明
818,ZH9416,B5360,昆明/0845,/,深圳
819,ZH9451,B5361,广州/2005,/,昆明
820,ZH9452,B5772,昆明/0905,/,广州
821,ZH9453,B6297,广州/1335,/,昆明
822,ZH9454,B6297,昆明/1710,/,广州
823,ZH9455,B8413,广州/1850,/,昆明
824,ZH9456,B8413,昆明/2245,/,广州
825,ZH9531,B5773,无锡/1510,/,昆明
826,ZH9532,B5773,昆明/1920,/,无锡
827,ZH9533,B1602,无锡/1105,/,昆明
828,ZH9534,B1602,昆明/1510,/,无锡
829,ZH9561,B5400,南京/0820,/,昆明
830,ZH9562,B5400,昆明/1210,/,南京
831,ZH9713,B6550,昆明/1005,/,太原
832,ZH9714,B6377,太原/2020,/,昆明
833,ZH9773,B6780,南昌/0955,/,昆明
834,ZH9774,B6780,昆明/1330,/,南昌
835,ZH9790,B6740,昆明/0905,/,泉州
836,ZH9793,B1841,泉州/1000,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
837,ZH9794,B1841,昆明/1340,/,泉州
