FLT,VIP,LKF,REG,RFC,VI1,TOF,ITY,TAR,STA,ETA,FSA,SDT,OPE,POP,RCP,NAT,FLX,MFF,SST,HDL,ORG,TDT,ATA,ABP,CAR
3U8130,,3U8901,B6453,版纳-昆明,,D,A319,,2017/7/9 12:20,,33-计划,,REG,REG,,PAX,,,0,YAG,JHG,,,,
MU2756,,MU2756,B6457,版纳-昆明,,D,A319,,2017/7/9 9:40,,33-计划,,REG,REG,,PAX,,,0,CES,JHG,,,,
MU2745,,MU2746,B6457,南京-长沙-昆明,HHA,D,A319,,2017/7/9 19:50,,33-计划,,REG,REG,,PAX,,,0,CES,NKG,,,,
MU2706,,MU2706,B6462,丽江-昆明,,D,A319,,2017/7/9 14:35,,33-计划,,REG,REG,,PAX,,,0,CES,LJG,,,,
MU2705,,MU2705,B6462,南京-昆明,,D,A319,,2017/7/9 10:30,,33-计划,,REG,REG,,PAX,,,0,CES,NKG,,,,
TV9893,,TV9819,B6473,拉萨-昆明,,D,A319,,2017/7/9 13:25,,33-计划,,REG,REG,,PAX,,,0,YAG,LXA,,,,
TV9820,,TV9894,B6473,芒市-昆明,,D,A319,,2017/7/9 17:50,,33-计划,,REG,REG,,PAX,,,0,YAG,LUM,,,,
KY8258,,KY8307,B6492,郑州-昆明,,D,B738,,2017/7/9 14:55,,33-计划,,REG,REG,,PAX,,,0,YAG,CGO,,,,
KY8296,,KY8285,B6493,南通-重庆-昆明,CKG,D,B738,,2017/7/9 17:55,,33-计划,,REG,REG,,PAX,,,0,YAG,NTG,,,,
KY8286,,KY8273,B6495,广州-昆明,,D,B738,,2017/7/9 9:15,,33-计划,,REG,REG,,PAX,,,0,YAG,CAN,,,,
KY8274,,KY8221,B6495,武汉-昆明,,D,B738,,2017/7/9 15:55,,33-计划,,REG,REG,,PAX,,,0,YAG,WUH,,,,
KY8222,,,B6495,重庆-昆明,,D,B738,,2017/7/9 21:40,,33-计划,,REG,REG,,PAX,,,0,YAG,CKG,,,,
MU5465,,MU5532,B6560,上海-南昌-昆明,KHN,D,A320,,2017/7/9 15:05,,33-计划,,REG,REG,,PAX,,,0,CES,PVG,,,,
HO1681,,HO1682,B6572,南京-毕节-昆明,BFJ,D,A320,,2017/7/9 13:50,,33-计划,,REG,REG,,PAX,,,0,YAG,NKG,,,,
MU5575,,MU5576,B6587,烟台-郑州-昆明,CGO,D,A320,,2017/7/9 17:25,,33-计划,,REG,REG,,PAX,,,0,CES,YNT,,,,
HO1047,,HO1048,B6619,杭州-毕节-昆明,BFJ,D,A320,,2017/7/9 18:45,,33-计划,,REG,REG,,PAX,,,0,YAG,HGH,,,,
MU5848,,,B6637,成都-昆明,,D,A320,,2017/7/10 1:25,,33-计划,,REG,REG,,PAX,,,0,CES,CTU,,,,
MU5800,,MU5855,B6637,大连-洛阳-昆明,LYA,D,A320,,2017/7/9 20:00,,33-计划,,REG,REG,,PAX,,,0,CES,DLC,,,,
9C8829,,9C8830,B6645,上海-常德-昆明,CGD,D,A320,,2017/7/9 18:35,,33-计划,,REG,REG,,PAX,,,0,YAG,SHA,,,,
9C8937,,9C8938,B6646,石家庄-昆明,,D,A320,,2017/7/9 13:45,,33-计划,,REG,REG,,PAX,,,0,YAG,SJW,,,,
ZH9793,,ZH9794,B6650,泉州-昆明,,D,A320,,2017/7/9 12:40,,33-计划,,REG,REG,,PAX,,,0,YAG,JJN,,,,
CZ8509,,,B6655,长春-青岛-昆明,TAO,D,A320,,2017/7/9 23:13,,33-计划,,REG,REG,,PAX,,,0,YAG,CGQ,,,,
HO1121,,HO1122,B6670,上海-昆明,,D,A320,,2017/7/9 11:50,,33-计划,,REG,REG,,PAX,,,1,YAG,SHA,,,,
MU2181,,MU2182,B6673,西安-昆明,,D,A320,,2017/7/9 10:10,,33-计划,,REG,REG,,PAX,,,0,CES,XIY,,,,
CZ3677,,CZ3678,B6681,上海-昆明,,D,A320,,2017/7/9 10:53,,33-计划,,REG,REG,,PAX,,,0,YAG,PVG,,,,
ZH9265,,ZH9266,B6690,西安-昆明,,D,A320,,2017/7/9 11:05,,33-计划,,REG,REG,,PAX,,,0,YAG,XIY,,,,
ZH9773,,ZH9774,B6691,南昌-昆明,,D,A320,,2017/7/9 12:25,,33-计划,,REG,REG,,PAX,,,0,YAG,KHN,,,,
HO1095,,HO1096,B6717,上海-毕节-昆明,BFJ,D,A320,,2017/7/9 19:25,,33-计划,,REG,REG,,PAX,,,0,YAG,PVG,,,,
3U8034,,3U8967,B6719,丽江-昆明,,D,A320,,2017/7/9 9:55,,33-计划,,REG,REG,,PAX,,,0,YAG,LJG,,,,
3U8968,,,B6719,大连-重庆-昆明,CKG,D,A320,,2017/7/10 1:30,,33-计划,,REG,REG,,PAX,,,0,YAG,DLC,,,,
CZ6403,,CZ6404,B6739,沈阳-重庆-昆明,CKG,D,A320,,2017/7/9 14:38,,33-计划,,REG,REG,,PAX,,,0,YAG,SHE,,,,
MU5646,,MU5646,B6758,版纳-昆明,,D,A320,,2017/7/9 22:00,,33-计划,,REG,REG,,PAX,,,0,CES,JHG,,,,
MU5645,,MU5645,B6758,杭州-昆明,,D,A320,,2017/7/9 17:45,,33-计划,,REG,REG,,PAX,,,0,CES,HGH,,,,
PN6394,,PN6394,B6765,版纳-昆明,,D,A320,,2017/7/9 11:45,,33-计划,,REG,REG,,PAX,,,0,YAG,JHG,,,,
PN6393,,PN6393,B6765,重庆-昆明,,D,A320,,2017/7/9 7:55,,33-计划,,REG,REG,,PAX,,,0,YAG,CKG,,,,
CA4417,,,B6767,成都-昆明,,D,A320,,2017/7/9 22:30,,33-计划,,REG,REG,,PAX,,,0,YAG,CTU,,,,
3U8762,,,B6772,无锡-昆明,,D,A320,,2017/7/9 22:35,,33-计划,,REG,REG,,PAX,,,0,YAG,WUX,,,,
3U8638,,3U8761,B6772,岘港-广州-昆明,CAN,M,A320,,2017/7/9 8:45,,33-计划,,REG,REG,,PAX,,,0,YAG,DAD,,,,
CZ6415,,CZ6416,B6776,沈阳-西安-昆明,XIY,D,A320,,2017/7/9 18:58,,33-计划,,REG,REG,,PAX,,,0,YAG,SHE,,,,
3U8670,,,B6779,石家庄-成都-昆明,CTU,D,A320,,2017/7/9 18:45,,33-计划,,REG,REG,,PAX,,,0,YAG,SJW,,,,
CA4176,,CA4460,B6793,沈阳-昆明,,D,A320,,2017/7/9 16:30,,33-计划,,REG,REG,,PAX,,,0,YAG,SHE,,,,
MU2735,,MU2736,B6796,南京-长沙-昆明,HHA,D,A320,,2017/7/9 18:30,,33-计划,,REG,REG,,PAX,,,0,CES,NKG,,,,
MU2592,,MU5456,B6797,普吉-昆明,,I,A322,,2017/7/9 5:50,,33-计划,,REG,REG,,PAX,,,0,CES,HKT,,,,
8L9634,,,B6800,沙巴-昆明,,I,B738,,2017/7/9 23:30,,33-计划,,REG,REG,,PAX,,,0,YAG,BKI,,,,
MU5463,,MU5450,B6801,上海-合肥-昆明,HFE,D,A320,,2017/7/9 20:40,,33-计划,,REG,REG,,PAX,,,0,CES,PVG,,,,
MU5449,,MU5464,B6801,重庆-昆明,,D,A320,,2017/7/9 8:25,,33-计划,,REG,REG,,PAX,,,0,CES,CKG,,,,
MU5476,,MU5475,B6802,合肥-昆明,,D,A320,,2017/7/9 10:40,,33-计划,,REG,REG,,PAX,,,0,CES,HFE,,,,
8L9876,,,B6809,厦门-昆明,,D,B738,,2017/7/10 0:35,,33-计划,,REG,REG,,PAX,,,0,YAG,XMN,,,,
8L9874,,8L9875,B6809,杭州-赣州-昆明,KOW,D,B738,,2017/7/9 16:40,,33-计划,,REG,REG,,PAX,,,0,YAG,HGH,,,,
CZ6459,,CZ6460,B6812,长春-重庆-昆明,CKG,D,A320,,2017/7/9 14:48,,33-计划,,REG,REG,,PAX,,,0,YAG,CGQ,,,,
CZ3467,,CZ3468,B6816,长沙-昆明,,D,A320,,2017/7/9 20:23,,33-计划,,REG,REG,,PAX,,,0,YAG,HHA,,,,
CA4413,,CA4414,B6828,成都-昆明,,D,A320,,2017/7/9 12:05,,33-计划,,REG,REG,,PAX,,,1,YAG,CTU,,,,
MU5329,,MU5330,B6832,合肥-昆明,,D,A320,,2017/7/9 17:35,,33-计划,,REG,REG,,PAX,,,0,CES,HFE,,,,
3U8854,,3U8853,B6836,哈尔滨-徐州-昆明,XUZ,D,A321,,2017/7/9 15:00,,33-计划,,REG,REG,,PAX,,,0,YAG,HRB,,,,
9C8823,,9C8824,B6852,上海-遵义-昆明,ZYI,D,A320,,2017/7/9 15:35,,33-计划,,REG,REG,,PAX,,,0,YAG,SHA,,,,
ZH9714,,,B6853,沈阳-太原-昆明,TYN,D,A320,,2017/7/9 23:25,,33-计划,,REG,REG,,PAX,,,0,YAG,SHE,,,,
HO1017,,HO1018,B6861,上海-大庸-昆明,DYG,D,A320,,2017/7/9 18:55,,33-计划,,REG,REG,,PAX,,,0,YAG,PVG,,,,
MU2725,,MU2786,B6872,南京-昆明,,D,A320,,2017/7/9 15:30,,33-计划,,REG,REG,,PAX,,,0,CES,NKG,,,,
MU5617,,MU5618,B6878,南昌-昆明,,D,A322,,2017/7/9 21:15,,33-计划,,REG,REG,,PAX,,,0,CES,KHN,,,,
MU555,,,B6880,杭州-昆明,,D,A320,,2017/7/9 22:15,,33-计划,,REG,REG,,PAX,,,0,CES,HGH,,,,
MF8461,,MF8462,B6887,杭州-武汉-昆明,WUH,D,B738,,2017/7/9 18:15,,33-计划,,REG,REG,,PAX,,,3,YAG,HGH,,,,
CZ6427,,CZ6428,B6896,大连-长沙-昆明,HHA,D,A320,,2017/7/9 16:38,,33-计划,,REG,REG,,PAX,,,0,YAG,DLC,,,,
JD5157,,JD5158,B6898,杭州-昆明,,D,A322,,2017/7/9 13:15,,33-计划,,REG,REG,,PAX,,,0,YAG,HGH,,,,
3U8529,,3U8530,B6905,杭州-昆明,,D,A320,,2017/7/9 12:05,,33-计划,,REG,REG,,PAX,,,0,YAG,HGH,,,,
CA4174,,,B6916,北京-昆明,,D,A320,,2017/7/10 1:15,,33-计划,,REG,REG,,PAX,,,0,YAG,PEK,,,,
CA4172,Y,CA4173,B6916,北京-昆明,,D,A320,,2017/7/9 15:25,,33-计划,,REG,REG,,PAX,,,1,YAG,PEK,,,,
CA1937,,CA1938,B6918,上海-昆明,,D,A320,,2017/7/9 19:20,,33-计划,,REG,REG,,PAX,,,0,YAG,PVG,,,,
MU5505,,MU5588,B6925,上海-福州-昆明,FOC,D,A323,,2017/7/9 15:00,,33-计划,,REG,REG,,PAX,,,0,CES,PVG,,,,
MU5814,,,B6928,上海-昆明,,D,A320,,2017/7/10 1:20,,33-计划,,REG,REG,,PAX,,,0,CES,SHA,,,,
MU5830,,MU5813,B6928,郑州-昆明,,D,A320,,2017/7/9 15:05,,33-计划,,REG,REG,,PAX,,,0,CES,CGO,,,,
ZH9789,,,B6939,泉州-昆明,,D,A320,,2017/7/9 16:45,,33-计划,,REG,REG,,PAX,,,0,YAG,JJN,,,,
8L9648,,8L9987,B6943,天津-淮安-昆明,HIA,D,A320,,2017/7/9 18:20,,33-计划,,REG,REG,,PAX,,,0,YAG,TSN,,,,
8L9846,,,B6947,杭州-赣州-昆明,KOW,D,A320,,2017/7/9 20:30,,33-计划,,REG,REG,,PAX,,,0,YAG,HGH,,,,
8L9802,,8L9845,B6947,丽江-昆明,,D,A320,,2017/7/9 8:15,,33-计划,,REG,REG,,PAX,,,0,YAG,LJG,,,,
3U8723,,3U8205,B6955,北京-昆明,,D,A320,,2017/7/9 10:55,,33-计划,,REG,REG,,PAX,,,0,YAG,PEK,,,,
3U8848,,3U8527,B6956,哈尔滨-郑州-昆明,CGO,D,A320,,2017/7/9 21:50,,33-计划,,REG,REG,,PAX,,,0,YAG,HRB,,,,
DZ6314,,DZ6312,B6981,南通-长沙-昆明,HHA,D,B738,,2017/7/9 22:25,,33-计划,,REG,REG,,PAX,,,0,YAG,NTG,,,,
SC8828,,SC8828,B6986,德里-昆明,,I,B738,,2017/7/9 23:00,,33-计划,,REG,REG,,PAX,,,0,YAG,DEL,,,,
SC8827,,SC8827,B6986,济南-昆明,,D,B738,,2017/7/9 9:45,,33-计划,,REG,REG,,PAX,,,0,YAG,TNA,,,,
SC8886,,SC8886,B7086,曼谷-昆明,,I,B738,,2017/7/9 5:55,,33-计划,,REG,REG,,PAX,,,0,YAG,BKK,,,,
SC4737,,SC4738,B7087,青岛-昆明,,D,B738,,2017/7/9 20:05,,33-计划,,REG,REG,,PAX,,,0,YAG,TAO,,,,
DR6516,,,B7088,天津-襄阳-昆明,XFN,D,B737,,2017/7/10 0:20,,33-计划,,REG,REG,,PAX,,,0,YAG,TSN,,,,
DR6510,,DR6515,B7088,版纳-昆明,,D,B737,,2017/7/9 11:40,,33-计划,,REG,REG,,PAX,,,0,YAG,JHG,,,,
KY8262,,,B7089,台州-重庆-昆明,CKG,D,B738,,2017/7/9 17:45,,33-计划,,REG,REG,,PAX,,,0,YAG,HYN,,,,
FU6509,,FU6510,B7105,福州-昆明,,D,B737,,2017/7/9 21:20,,33-计划,,REG,REG,,PAX,,,0,YAG,FOC,,,,
8L9892,,8L9583,B7167,大连-武汉-昆明,WUH,D,B738,,2017/7/9 22:40,,33-计划,,REG,REG,,PAX,,,0,YAG,DLC,,,,
MU5822,,,B7170,哈尔滨-东胜-昆明,DSN,D,B738,,2017/7/9 22:10,,33-计划,,REG,REG,,PAX,,,0,CES,HRB,,,,
MU5766,,,B7589,大连-郑州-昆明,CGO,D,B738,,2017/7/10 0:50,,33-计划,,REG,REG,,PAX,,,0,CES,DLC,,,,
MU7182,,MU5745,B7590,北京-昆明,,D,B738,,2017/7/9 18:00,,33-计划,,REG,REG,,PAX,,,0,CES,PEK,,,,
MU5746,,,B7590,三亚-昆明,,D,B738,,2017/7/10 0:15,,33-计划,,REG,REG,,PAX,,,0,CES,SYX,,,,
MU5782,,,B7591,厦门-昆明,,D,B738,,2017/7/9 23:05,,33-计划,,REG,REG,,PAX,,,0,CES,XMN,,,,
MU5762,,MU5781,B7591,深圳-昆明,,D,B738,,2017/7/9 15:15,,33-计划,,REG,REG,,PAX,,,0,CES,SZX,,,,
MU5854,,,B7592,成都-昆明,,D,B738,,2017/7/9 22:35,,33-计划,,REG,REG,,PAX,,,0,CES,CTU,,,,
MU5714,Y,MU5853,B7592,北京-昆明,,D,B738,,2017/7/9 16:45,,33-计划,,REG,REG,,PAX,,,0,CES,PEK,,,,
MU5824,,,B7599,郑州-昆明,,D,B738,,2017/7/10 0:10,,33-计划,,REG,REG,,PAX,,,0,CES,CGO,,,,
MU5852,,MU5759,B7599,成都-昆明,,D,B738,,2017/7/9 8:55,,33-计划,,REG,REG,,PAX,,,0,CES,CTU,,,,
MU5760,,MU5823,B7599,深圳-昆明,,D,B738,,2017/7/9 16:00,,33-计划,,REG,REG,,PAX,,,0,CES,SZX,,,,
MU5742,,MU5847,B7600,广州-昆明,,D,B738,,2017/7/9 18:50,,33-计划,,REG,REG,,PAX,,,0,CES,CAN,,,,
DZ6311,,DZ6313,B7631,珠海-昆明,,D,B738,,2017/7/9 8:55,,33-计划,,REG,REG,,PAX,,,0,YAG,ZUH,,,,
SC8835,,,B7668,青岛-景德镇-昆明,JDZ,D,B738,,2017/7/10 1:10,,33-计划,,REG,REG,,PAX,,,0,YAG,TAO,,,,
SC4695,,SC4696,B7668,青岛-南京-昆明,NKG,D,B738,,2017/7/9 12:35,,33-计划,,REG,REG,,PAX,,,0,YAG,TAO,,,,
DR6534,,,B7866,武汉-昆明,,D,B738,,2017/7/9 23:55,,33-计划,,REG,REG,,PAX,,,0,YAG,WUH,,,,
DR6562,,,B7867,沈阳-青岛-昆明,TAO,D,B738,,2017/7/10 1:40,,33-计划,,REG,REG,,PAX,,,0,YAG,SHE,,,,
KY8250,,,B7870,丽江-版纳-昆明,JHG,D,B737,,2017/7/10 0:40,,33-计划,,REG,REG,,PAX,,,0,YAG,LJG,,,,
KY8316,,KY8249,B7870,腾冲-昆明,,D,B737,,2017/7/9 19:10,,33-计划,,REG,REG,,PAX,,,0,YAG,TCZ,,,,
KY8232,,,B7871,丽江-昆明,,D,B737,,2017/7/10 0:45,,33-计划,,REG,REG,,PAX,,,0,YAG,LJG,,,,
KY8256,,KY8231,B7871,临沧-昆明,,D,B737,,2017/7/9 11:50,,33-计划,,REG,REG,,PAX,,,0,YAG,LNJ,,,,
KY8252,,KY8209,B7872,保山-昆明,,D,B737,,2017/7/9 10:45,,33-计划,,REG,REG,,PAX,,,0,YAG,BSD,,,,
KY8210,,,B7872,版纳-昆明,,D,B737,,2017/7/9 23:25,,33-计划,,REG,REG,,PAX,,,0,YAG,JHG,,,,
KY8234,,,B7873,太原-昆明,,D,B738,,2017/7/9 22:55,,33-计划,,REG,REG,,PAX,,,0,YAG,TYN,,,,
HU7235,,HU7236,B7886,广州-昆明,,D,B738,,2017/7/9 18:30,,33-计划,,REG,REG,,PAX,,,0,YAG,CAN,,,,
SC4925,,,B7975,济南-昆明,,D,B738,,2017/7/10 1:00,,33-计划,,REG,REG,,PAX,,,0,YAG,TNA,,,,
SC8844,,,B7976,大阪-济南-昆明,TNA,M,B738,,2017/7/10 0:10,,33-计划,,REG,REG,,PAX,,,0,YAG,KIX,,,,
8L9656,,8L9555,B7988,哈尔滨-忻州-昆明,WUT,D,B738,,2017/7/9 20:30,,33-计划,,REG,REG,,PAX,,,0,YAG,HRB,,,,
8L9958,,8L9855,B7989,武汉-昆明,,D,B738,,2017/7/9 12:40,,33-计划,,REG,REG,,PAX,,,0,YAG,WUH,,,,
8L9992,,,B7990,乌鲁-兰州-昆明,ZGC,D,B738,,2017/7/10 1:20,,33-计划,,REG,REG,,PAX,,,0,YAG,URC,,,,
8L9856,,8L9991,B7990,绵阳-昆明,,D,B738,,2017/7/9 8:35,,33-计划,,REG,REG,,PAX,,,0,YAG,MIG,,,,
8L9598,,,B7992,曼谷-昆明,,I,B738,,2017/7/10 0:30,,33-计划,,REG,REG,,PAX,,,0,YAG,BKK,,,,
8L9956,,8L9597,B7992,郑州-昆明,,D,B738,,2017/7/9 16:50,,33-计划,,REG,REG,,PAX,,,1,YAG,CGO,,,,
8L9884,,,B7993,南京-昆明,,D,B738,,2017/7/10 0:40,,33-计划,,REG,REG,,PAX,,,0,YAG,NKG,,,,
8L9640,,8L9883,B7993,甲米-昆明,,I,B738,,2017/7/9 16:25,,33-计划,,REG,REG,,PAX,,,0,YAG,KBV,,,,
MU2755,,MU2755,B8017,南京-昆明,,D,A319,,2017/7/9 20:10,,33-计划,,REG,REG,,PAX,,,0,CES,NKG,,,,
GS7875,,GS7876,B8075,天津-西安-昆明,XIY,D,A320,,2017/7/9 18:55,,33-计划,,REG,REG,,PAX,,,0,YAG,TSN,,,,
HAH701,,HAH702,B8116,北京-昆明,,D,CL30,,2017/7/9 7:45,,33-计划,,REG,REG,,SPE,,,0,UNK,PEK,,,,
JD5789,,JD5790,B8170,版纳-昆明,,D,A320,,2017/7/9 11:20,,33-计划,,REG,REG,,PAX,,,0,YAG,JHG,,,,
A67106,,,B8318,南昌-昆明,,D,A321,,2017/7/9 17:10,,33-计划,,REG,REG,,PAX,,,0,YAG,KHN,,,,
3U8554,,,B8329,乌鲁-重庆-昆明,CKG,D,A320,,2017/7/10 0:10,,33-计划,,REG,REG,,PAX,,,0,YAG,URC,,,,
3U8930,,3U8662,B8331,沈阳-长沙-昆明,HHA,D,A320,,2017/7/9 21:10,,33-计划,,REG,REG,,PAX,,,0,YAG,SHE,,,,
CA4276,,CA4275,B8338,哈尔滨-昆明,,D,A320,,2017/7/9 14:20,,33-计划,,REG,REG,,PAX,,,0,YAG,HRB,,,,
MU5437,,MU5438,B8379,上海-南充-昆明,NAO,D,A319,,2017/7/9 14:15,,33-计划,,REG,REG,,PAX,,,0,CES,PVG,,,,
MU5683,,MU5684,B8390,黎平-昆明,,D,A319,,2017/7/9 13:15,,33-计划,,REG,REG,,PAX,,,0,CES,HZH,,,,
TV6007,,TV6008,B8419,兰州-丽江-昆明,LJG,D,A320,,2017/7/9 11:45,,33-计划,,REG,REG,,PAX,,,0,YAG,ZGC,,,,
QW9855,,,B8443,青岛-屯溪-昆明,TXN,D,A320,,2017/7/10 0:10,,33-计划,,REG,REG,,PAX,,,0,YAG,TAO,,,,
8L9676,,,B8445,富国岛-昆明,,I,A320,,2017/7/10 0:45,,33-计划,,REG,REG,,PAX,,,0,YAG,PQC,,,,
8L9596,,8L9675,B8445,吉隆坡-昆明,,I,A320,,2017/7/9 16:55,,33-计划,,REG,REG,,PAX,,,0,YAG,KUL,,,,
8L9872,,,B8446,宁波-宜昌-昆明,YIH,D,A320,,2017/7/10 0:30,,33-计划,,REG,REG,,PAX,,,0,YAG,NGB,,,,
8L9988,,8L9871,B8446,北京-昆明,,D,A320,,2017/7/9 10:00,,33-计划,,REG,REG,,PAX,,,1,YAG,PEK,,,,
GJ8661,,,B8452,杭州-贵阳-昆明,KWE,D,A320,,2017/7/10 0:30,,33-计划,,REG,REG,,PAX,,,0,YAG,HGH,,,,
CA1751,,CA1956,B8493,杭州-昆明,,D,A320,,2017/7/9 10:30,,33-计划,,REG,REG,,PAX,,,1,YAG,HGH,,,,
3U8948,,3U8201,B8500,济南-昆明,,D,A320,,2017/7/9 13:55,,33-计划,,REG,REG,,PAX,,,0,YAG,TNA,,,,
3U8202,,,B8500,上海-昆明,,D,A320,,2017/7/9 23:45,,33-计划,,REG,REG,,PAX,,,0,YAG,PVG,,,,
GJ8837,,GJ8838,B8560,杭州-珠海-昆明,ZUH,D,A320,,2017/7/9 13:45,,33-计划,,REG,REG,,PAX,,,0,YAG,HGH,,,,
MU2177,,MU2178,B8570,宁波-昆明,,D,A325,,2017/7/9 17:20,,33-计划,,REG,REG,,PAX,,,0,CES,NGB,,,,
ZH9533,,ZH9534,B8633,无锡-昆明,,D,A322,,2017/7/9 14:05,,33-计划,,REG,REG,,PAX,,,0,YAG,WUX,,,,
CZ3431,,CZ3432,B8639,海口-昆明,,D,A321,,2017/7/9 9:48,,33-计划,,REG,REG,,PAX,,,0,YAG,HAK,,,,
CZ6597,,CZ6598,B8641,三亚-昆明,,D,A321,,2017/7/9 19:58,,33-计划,,REG,REG,,PAX,,,0,YAG,SYX,,,,
9C8827,,9C8828,B8647,上海-芷江-昆明,HJJ,D,A320,,2017/7/9 11:15,,33-计划,,REG,REG,,PAX,,,0,YAG,SHA,,,,
8L9986,,,B8731,呼和-太原-昆明,TYN,D,A320,,2017/7/10 1:35,,33-计划,,REG,REG,,PAX,,,0,YAG,HET,,,,
8L9862,,8L9985,B8731,合肥-昆明,,D,A320,,2017/7/9 13:30,,33-计划,,REG,REG,,PAX,,,0,YAG,HFE,,,,
8L9890,,,B8732,上海-昆明,,D,A320,,2017/7/10 0:50,,33-计划,,REG,REG,,PAX,,,0,YAG,PVG,,,,
8L9948,,8L9889,B8732,成都-昆明,,D,A320,,2017/7/9 15:05,,33-计划,,REG,REG,,PAX,,,0,YAG,CTU,,,,
8L9556,,8L9947,B8732,海口-昆明,,D,A320,,2017/7/9 8:50,,33-计划,,REG,REG,,PAX,,,0,YAG,HAK,,,,
GS7857,,GS7858,B8776,天津-西安-昆明,XIY,D,A330,,2017/7/9 13:10,,33-计划,,REG,REG,,PAX,,,0,YAG,TSN,,,,
CZ6799,,CZ6800,B8869,上海-昆明,,D,A321,,2017/7/9 18:13,,33-计划,,REG,REG,,PAX,,,0,YAG,PVG,,,,
MU2361,,MU2362,B8977,西安-昆明,,D,A325,,2017/7/9 20:30,,33-计划,,REG,REG,,PAX,,,0,CES,XIY,,,,
MU2207,,MU2208,B9907,西安-昆明,,D,A320,,2017/7/9 17:10,,33-计划,,REG,REG,,PAX,,,0,CES,XIY,,,,
GS7661,,GS7662,B9948,西安-昆明,,D,A320,,2017/7/9 21:50,,33-计划,,REG,REG,,PAX,,,0,YAG,XIY,,,,
GS7855,,GS7856,B9963,天津-昆明,,D,A320,,2017/7/9 12:05,,33-计划,,REG,REG,,PAX,,,0,YAG,TSN,,,,
KA760,,KA761,BHSR,香港-昆明,,R,A320,,2017/7/9 14:20,,33-计划,,REG,REG,,PAX,,,1,YAG,HKG,,,,
UO273,,UO274,BLCH,香港-昆明,,R,A320,,2017/7/9 11:25,,33-计划,,REG,REG,,PAX,,,0,YAG,HKG,,,,
KE885,,KE886,HL8240,首尔-昆明,,I,B738,,2017/7/9 22:05,,33-计划,,REG,REG,,PAX,,,0,YAG,ICN,,,,
FD582,,FD583,HSBBE,廊曼-昆明,,I,A320,,2017/7/9 11:25,,33-计划,,REG,REG,,PAX,,,0,YAG,DMK,,,,
QV815,,QV816,RDPL34223,万象-昆明,,I,A320,,2017/7/9 9:50,,33-计划,,REG,REG,,PAX,,,0,YAG,VTE,,,,
TG612,,TG613,,曼谷-清迈-昆明,CNX,I,B747,,2017/7/9 14:05,,33-计划,,REG,REG,,PAX,,,0,YAG,BKK,,,,
